time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,0.0318109552744,-0.944535061622,16.3960432263,6.12647835662,6.28050948938,0.0,0.111287507481,-1.56540954951,4.75536634199,-0.0352244645588,0.00913979539451,0.0,411.3134125124851,411.3372713047152,411.43161570990213,411.65626912660036
2.2800000000000016,0.0385405021672,-1.04168501403,16.6838963838,6.12458086426,6.28073628384,0.0,0.112987275859,-1.67307925171,4.83926651164,-0.0252551661435,-0.00999034109082,0.0,457.36305780664543,455.8366527502224,457.436803477197,458.2297529634179
2.3400000000000016,0.0453784440025,-1.14574969585,16.9793520789,6.12325243555,6.27990606258,0.0,0.115021653687,-1.79580076049,5.00839608969,-0.0165440452642,-0.0229241781298,0.0,484.88646800454995,483.91384727982035,482.9842490571533,483.64089001897435
2.4000000000000017,0.0523478515875,-1.25663035042,17.2813443344,6.12193596235,6.27861570414,0.0,0.117418489905,-1.90031367862,5.05768625628,-0.0358354837205,-0.0188108295518,0.0,449.1357150485096,449.46925148546785,449.8092823719668,448.2439823272931
2.4600000000000017,0.0594898230867,-1.37397613551,17.5872555687,6.11956353049,6.27701099027,0.0,0.120773513532,-2.01139604197,5.13884757612,-0.0482283329881,-0.0515334298757,0.0,461.4730895755452,458.8821205392751,459.96881630057567,458.9854090590477
2.520000000000002,0.0668364203464,-1.4971457038,17.8926008427,6.11696504765,6.27375121107,0.0,0.124349308302,-2.0945548751,5.03966108317,-0.0349413536842,-0.0606055513262,0.0,401.73065747034315,400.9046901871228,401.04873000542943,402.25268802907186
2.580000000000002,0.0744988552547,-1.6261891944,18.1969819261,6.11471453979,6.26990602914,0.0,0.131428367169,-2.20708052348,5.1059253074,-0.0432112933641,-0.0721560971886,0.0,455.6941418579155,454.7667960983954,456.3151299258576,455.65373475648727
2.640000000000002,0.0826825701038,-1.76224467264,18.5065332738,6.11192731787,6.26536382267,0.0,0.141815464738,-2.32831923759,5.21178433418,-0.0538857739681,-0.0839533572084,0.0,469.9248081892356,469.0050586459034,468.41833628367147,467.58617563735953
2.700000000000002,0.0915722949744,-1.90549846038,18.8215835138,6.10882299068,6.25986565891,0.0,0.155019239063,-2.44708107759,5.28932730565,-0.0477591056192,-0.115038362026,0.0,462.8367422379856,460.37607112017463,461.0844577681392,461.5666780852042
2.760000000000002,0.101288839807,-2.05535606891,19.1379188014,6.10612344244,6.25351724236,0.0,0.169416616174,-2.54846181437,5.25517182911,-0.0399668145123,-0.0918415771373,0.0,425.9221659026964,427.89119997379413,426.4828319594915,427.14672531719657
2.820000000000002,0.112079480467,-2.21196587132,19.4556199158,6.10374174095,6.2481980155,0.0,0.190799205079,-2.67206658636,5.33428563203,-0.0391570487473,-0.0829422942577,0.0,461.863473529322,462.55869198112816,464.06598858487126,464.12883264726605
2.880000000000002,0.124257837394,-2.37604453289,19.778021418,6.10213777601,6.24376565747,0.0,0.215595080851,-2.79738000527,5.41185652416,-0.00931074690146,-0.0600928666975,0.0,463.54500288630385,465.3332064799549,462.1307510128832,464.4775107794106
2.940000000000002,0.138050443779,-2.54786775245,20.106080838,6.10170374355,6.2406191135,0.0,0.244482995816,-2.9300608444,5.52273692344,-0.00337373006463,-0.0403835727952,0.0,473.70562583990255,475.2173507876592,475.55920641170115,476.013943539376
3.000000000000002,0.153445156852,-2.7268597109,20.4363435572,6.10166590485,6.23809257917,0.0,0.268883530893,-3.03644384124,5.48607436134,0.00435779972328,-0.0458033269192,0.0,430.2489960689934,429.78876029029385,429.8439406101537,430.49880079984104
3.0600000000000023,0.170378360944,-2.91237372871,20.7650700198,6.10194914638,6.23548591036,0.0,0.295786618909,-3.14741651691,5.47141947167,0.00543681174683,-0.0391023018856,0.0,437.1765985864664,437.733610472983,436.9312866340872,437.0211673264882
3.1200000000000023,0.189109075894,-3.10507791907,21.0957488478,6.10308269838,6.23271795961,0.0,0.328796150786,-3.27597755222,5.55067322841,0.0373277499845,-0.0663937578922,0.0,467.53307369475164,465.4001080939667,466.2536324455969,468.7389698791614
3.1800000000000024,0.209916819672,-3.30560496225,21.4318271315,6.10521569099,6.22850204288,0.0,0.365186944657,-3.40802824302,5.65130988518,0.0317342090265,-0.07941710095,0.0,474.79732192575335,473.79342187061116,474.94942294893997,474.52060873218426
3.2400000000000024,0.232742997153,-3.513218253,21.7693972621,6.10714753089,6.22362312664,0.0,0.396087365747,-3.51240630469,5.60119315821,0.0331076785778,-0.0854081886246,0.0,427.74619490737336,427.229918158737,428.7629434515956,428.8800647116259
3.3000000000000025,0.25746601631,-3.72697534291,22.1033342068,6.10915383818,6.2186495528,0.0,0.428425388954,-3.61284672885,5.53031284933,0.0340918013579,-0.0782878860134,0.0,419.2567655083114,419.86903703865886,421.99959717613604,422.08506459728414
3.3600000000000025,0.284575439838,-3.94772421434,22.438562992,6.11192651563,6.21415398956,0.0,0.475660937698,-3.74519654622,5.64328440602,0.0633237213801,-0.0689349289153,0.0,478.559312969414,479.2668487944647,477.15324965289517,479.3810805006582
3.4200000000000026,0.314213003023,-4.17540500132,22.7749297704,6.11560216357,6.21021891634,0.0,0.512594442697,-3.84407815091,5.56928911747,0.0567801088733,-0.059611298863,0.0,420.5891789974243,421.39263262181674,420.5820784784071,420.0177206422202
3.4800000000000026,0.346543007187,-4.40993169675,23.1124332727,6.11875058193,6.20723981441,0.0,0.565361470837,-3.97316899793,5.68017345181,0.0420581185221,-0.0348484103261,0.0,478.50769028825977,480.387919959772,478.31531192610856,477.19415454519606
3.5400000000000027,0.381749342644,-4.651427407,23.4521024281,6.12143730446,6.20520188559,0.0,0.608363524219,-4.07664438623,5.64226875763,0.0497280953965,-0.0322559879647,0.0,433.3347441464797,433.55216100363,433.0901828378629,433.73616380425415
3.6000000000000028,0.41950821654,-4.89899161669,23.7887304656,6.12426830165,6.20286423294,0.0,0.650451054636,-4.17546964174,5.57895063612,0.0415362315847,-0.0578061090947,0.0,426.1223724957978,423.9310770947869,424.6469544015886,423.9449357249193
3.660000000000003,0.459836961454,-5.15247907387,24.1215945033,6.12688278381,6.19906347749,0.0,0.694146505183,-4.27411123855,5.51677275528,0.0473671648518,-0.0777257453196,0.0,425.16199858960096,423.4481908748747,424.3219724218343,424.8235168634563
3.720000000000003,0.503143163467,-5.41240764749,24.4541171496,6.12955924229,6.19512150156,0.0,0.74976943238,-4.39002123713,5.566964765,0.0384238493124,-0.0486851442466,0.0,458.4783548811892,460.77699178964724,460.96017005909437,460.2538013324913
3.780000000000003,0.549234841103,-5.67820435647,24.7827201184,6.13174397907,6.19236155334,0.0,0.786872663398,-4.4700361719,5.38734906456,0.0320517876866,-0.0411072963001,0.0,382.6518977962391,383.3711668526473,383.7108184613638,383.1060807689359
3.840000000000003,0.597908498024,-5.94934079559,25.1040315819,6.13367622047,6.18982851424,0.0,0.835800442797,-4.56790253874,5.32327938314,0.032506710253,-0.0445345975216,0.0,421.96055774469863,421.66344285152013,422.3171978072017,422.3568858120026
3.900000000000003,0.649607421087,-6.22643032088,25.42201396,6.13627749801,6.18710909902,0.0,0.887729316377,-4.66843049649,5.27629924024,0.0591361516755,-0.0469496684571,0.0,427.5763897838934,427.3692648391879,425.90411865394947,428.17716830742404
3.960000000000003,0.704669611673,-6.50984711703,25.7392505248,6.14037614988,6.18398646336,0.0,0.947927260267,-4.77861899924,5.29811095278,0.0822142642679,-0.0649186353333,0.0,449.98413889629165,448.5250506666737,448.22276294531315,450.098086545953
4.020000000000002,0.763221672324,-6.7995796383,26.0559987365,6.14515684329,6.1805556068,0.0,1.00412205705,-4.87896977465,5.26035926373,0.0740546668029,-0.0450131297094,0.0,429.30540425727366,430.9889416117878,430.5627026431519,429.87697830207054
4.080000000000001,0.825693344319,-7.09595204539,26.3752208695,6.14960010562,6.17773288489,0.0,1.07848536726,-4.99976593897,5.37975482952,0.0740537832894,-0.0514541872149,0.0,479.08102901656855,478.58978570873177,479.1538301538531,479.1576049854129
4.14,0.89195684251,-7.39861160605,26.6948037945,6.15374524533,6.17451557846,0.0,1.13057712521,-5.08886448606,5.27355914126,0.0566237196555,-0.0583516109208,0.0,408.6739931578588,408.0563910525189,408.254956476162,406.70039828831653
4.199999999999998,0.962072892139,-7.70739961313,27.0141664486,6.15731169925,6.17132869251,0.0,1.20689738918,-5.20385304655,5.37130918377,0.0645495036754,-0.0442919216857,0.0,472.58716245812826,473.66811162645416,471.9766172307317,472.5902775195886
4.259999999999997,1.03642111502,-8.02260404427,27.3358126527,6.16155634133,6.1697503923,0.0,1.27154470859,-5.30285366435,5.35034216441,0.080899601863,-0.00391908468799,0.0,435.20200299676344,438.5684828249935,435.7576242447783,437.1264026243293
4.319999999999996,1.11455619821,-8.343603083,27.655246617,6.16694290289,6.16930720948,0.0,1.33300274603,-5.39698201395,5.29779804079,0.103326930533,-0.0154242192174,0.0,426.42065614076887,425.43658021265054,424.9735251116939,426.8988870818648
4.379999999999995,1.19681291475,-8.67064131936,27.9752742233,6.17371729667,6.16993666829,0.0,1.40882360141,-5.50387880339,5.36955137975,0.127273067666,0.0382839365458,0.0,462.48425095825814,466.6961116246157,464.1039115533738,465.9903681586011
4.439999999999993,1.28334963248,-9.00377897002,28.2975050588,6.18097473547,6.17312184178,0.0,1.47546745577,-5.60034371515,5.37168483132,0.103716935534,0.0727713029207,0.0,442.0790764972519,444.9139586843373,444.338138063189,442.4153348480916
4.499999999999992,1.37382473704,-9.34264337799,28.6199606032,6.18761985007,6.1773558401,0.0,1.53996365815,-5.69484654681,5.37701765565,0.122019528957,0.0657488458856,0.0,444.5444897826169,443.97236087575953,443.04785888605295,444.5611159930465
4.559999999999991,1.46834553924,-9.68734076757,28.945185998,6.19566210781,6.18101501596,0.0,1.61027835541,-5.79455169781,5.46365240523,0.151036487767,0.0491775355966,0.0,468.98511457001575,467.69836895769623,468.1939523884832,470.4615065671143
4.6199999999999894,1.56642041336,-10.0374191723,29.2699111264,6.2045526015,6.18484219681,0.0,1.65867142783,-5.87444819286,5.36136765185,0.141738956898,0.0832941985765,0.0,406.26221031063614,409.31358209432756,408.9513872431333,408.14484633271707
4.679999999999988,1.66739098682,-10.3922718682,29.589138888,6.213225627,6.18947472825,0.0,1.7066676509,-5.9536748254,5.28030116651,0.149646038144,0.060848516521,0.0,414.0328054175859,412.0578991327129,413.6528095345555,414.36982725301175
4.739999999999987,1.77171374506,-10.7522062649,29.9093796662,6.22194788213,6.19316625377,0.0,1.77030204292,-6.04349277257,5.39416641408,0.135059110746,0.0628454156212,0.0,473.6632146407388,473.8192372949905,474.75076821640425,473.64820969336836
4.799999999999986,1.8796538256,-11.1173331446,30.2352049351,6.22963827469,6.19687216011,0.0,1.82727908229,-6.12690454762,5.46662956829,0.108574066942,0.0595129458614,0.0,462.12590682769724,461.86567879544236,462.9793015831726,460.90432193709154
4.859999999999984,1.99073840468,-11.487257062,30.563157249,6.2367984682,6.20064520002,0.0,1.87519603534,-6.20357824786,5.46540646606,0.135017587585,0.0688904000246,0.0,438.7215050367135,439.5024693179896,437.9031733837413,440.11038753019864
4.919999999999983,2.10429637509,-11.8615299447,30.8870971457,6.24446474963,6.20430211535,0.0,1.90983141225,-6.2719734042,5.33358886936,0.106540670668,0.0361313456741,0.0,396.23519479888785,393.2142141191713,394.928200160827,392.30884624423726
4.979999999999982,2.2203953736,-12.2401083084,31.2097032126,6.2512289712,6.20676032426,0.0,1.95984725557,-6.34690337358,5.41978610453,0.122891897619,0.0492182378834,0.0,462.79292813593366,463.8228285541045,463.33149187266605,464.62600925926154
5.0399999999999805,2.33913576057,-12.6229767113,31.5335645067,6.25839938255,6.2100267119,0.0,1.99790719949,-6.41507697293,5.37611921436,0.111700231848,0.0632407004781,0.0,421.9764859092413,423.1875819741385,423.29695771766467,422.3461596514576
